,x
1771_s_at,-0.338709762
41226_at,-0.338897336
38026_at,-0.338949082
32355_at,-0.339071455
41169_at,-0.339808596
37105_at,-0.339820027
1603_g_at,-0.339835284
35541_r_at,-0.33985233
39038_at,-0.339857158
36694_at,-0.339890942
37466_at,-0.340070629
39640_at,-0.340126541
38392_at,-0.34021618
38739_at,-0.340379061
155_s_at,-0.340674912
34892_at,-0.341011718
33572_at,-0.34142988
39545_at,-0.341811041
39336_at,-0.342024327
36321_at,-0.34205525
1624_at,-0.342059715
37055_at,-0.342110547
34926_at,-0.342642726
36996_at,-0.342648458
37860_at,-0.342816699
41604_at,-0.343130317
32597_at,-0.343720885
36916_at,-0.343891103
40855_at,-0.344569853
39958_at,-0.344915648
34347_at,-0.34568253
34844_at,-0.345936485
33856_at,-0.346019172
32847_at,-0.346150976
396_f_at,-0.346296067
34017_s_at,-0.346739488
36100_at,-0.347036165
36311_at,-0.347170615
33508_at,-0.347346672
40065_s_at,-0.347368827
2025_s_at,-0.347411682
39715_at,-0.347797994
36744_at,-0.34789195
39732_at,-0.348172919
32800_at,-0.348330276
1650_g_at,-0.348398251
41663_at,-0.348410886
39433_at,-0.348552865
38993_r_at,-0.348746871
37274_at,-0.349112364
41222_at,-0.349299604
34990_at,-0.349554736
AFFX-BioDn-3_at,-0.349709375
39123_s_at,-0.349834954
35709_at,-0.349867616
32802_at,-0.350306541
792_s_at,-0.351135718
1099_s_at,-0.351539758
37292_at,-0.35209147
39525_at,-0.352613058
37751_at,-0.352785119
37248_at,-0.352891972
35050_at,-0.353336634
37210_at,-0.353344839
525_g_at,-0.353524618
40898_at,-0.353846809
33883_at,-0.354312296
312_s_at,-0.354376094
39079_at,-0.354448468
911_s_at,-0.354511369
763_at,-0.354587457
33576_at,-0.35484873
32656_at,-0.35488011
39598_at,-0.355075334
32569_at,-0.355682704
1761_at,-0.35581766
39080_at,-0.356155745
38775_at,-0.356367158
37211_at,-0.356730625
36152_at,-0.356856435
41620_at,-0.357200247
38413_at,-0.357475115
1506_at,-0.357730987
34784_at,-0.358045198
40020_at,-0.358230945
35905_s_at,-0.358372253
36129_at,-0.35847806
33169_at,-0.359601575
39321_at,-0.359622828
39087_at,-0.359893774
38410_at,-0.36000165
1258_s_at,-0.360049257
33783_at,-0.360258603
36655_at,-0.36050046
39145_at,-0.360545245
39023_at,-0.360682451
37947_at,-0.360905359
38227_at,-0.361223081
35373_at,-0.36152977
37695_at,-0.36198238
467_at,-0.362075404
39714_at,-0.362135219
819_at,-0.362470759
2088_s_at,-0.362625171
41432_at,-0.363279063
1077_at,-0.363502731
34674_at,-0.363609016
922_at,-0.364145066
41274_at,-0.364509133
38662_at,-0.364551789
35694_at,-0.364907479
35666_at,-0.36504879
35267_g_at,-0.365455628
31508_at,-0.365487324
33282_at,-0.366654994
1441_s_at,-0.366918919
38145_at,-0.366946572
34168_at,-0.367133353
40396_at,-0.367151376
36643_at,-0.367340796
38394_at,-0.367875353
2079_s_at,-0.368187062
36672_at,-0.368308883
35820_at,-0.368372396
1011_s_at,-0.368644344
38671_at,-0.368722109
36160_s_at,-0.368768377
35924_at,-0.368789955
38784_g_at,-0.368950196
39425_at,-0.36917035
32964_at,-0.369396518
41644_at,-0.369637168
41350_at,-0.369964575
1787_at,-0.370260169
319_g_at,-0.370624652
39775_at,-0.370762911
33752_at,-0.370972022
41597_s_at,-0.371048391
1819_at,-0.37113667
32669_at,-0.371297526
40165_at,-0.371457206
35665_at,-0.371539391
36690_at,-0.371771872
34367_at,-0.371781356
41534_at,-0.371942436
36223_at,-0.371981469
35719_at,-0.372311691
34649_at,-0.373355982
35756_at,-0.373650345
36083_at,-0.374897642
33917_at,-0.374984339
756_at,-0.37555855
34174_s_at,-0.375589959
38893_at,-0.37567076
32369_at,-0.375864261
36719_r_at,-0.375910035
40949_at,-0.376061107
35067_at,-0.376067041
37342_s_at,-0.376258018
1000_at,-0.376878874
41171_at,-0.377110509
32626_at,-0.3776819
37926_at,-0.378228741
40153_at,-0.378230934
37446_at,-0.378542689
38580_at,-0.378577084
41356_at,-0.37906522
40268_at,-0.379832093
1797_at,-0.380074497
823_at,-0.380106712
492_g_at,-0.380311014
34300_at,-0.380971555
37360_at,-0.381479172
33397_at,-0.381672562
31884_at,-0.381982201
39611_at,-0.38207633
38113_at,-0.382286537
40690_at,-0.382521028
39779_at,-0.382689651
1036_at,-0.382976088
39799_at,-0.383113828
AFFX-HUMISGF3A/M97935_3_at,-0.383329702
33911_at,-0.383363562
41396_at,-0.383388261
1884_s_at,-0.384065138
656_at,-0.38437732
39113_at,-0.384502788
34830_at,-0.384708832
39226_at,-0.385402013
38312_at,-0.38553999
33848_r_at,-0.385732308
34967_at,-0.385979452
37584_at,-0.386188391
35335_at,-0.386213555
574_s_at,-0.386254743
38466_at,-0.386346098
36746_s_at,-0.386431695
33683_at,-0.386625898
914_g_at,-0.386798141
32812_at,-0.386858537
38589_i_at,-0.387043492
39365_i_at,-0.387214935
1622_at,-0.387263259
41346_at,-0.387607193
38970_s_at,-0.387935773
38282_at,-0.388053512
1844_s_at,-0.388144249
1895_at,-0.388318615
38224_at,-0.388476763
37074_at,-0.388481274
33836_at,-0.389010593
37336_at,-0.389148623
34082_at,-0.389733717
41353_at,-0.389806725
37728_r_at,-0.390318451
1953_at,-0.390506315
33646_g_at,-0.390586071
38457_at,-0.391234132
1977_s_at,-0.391384709
41120_at,-0.39163791
36804_at,-0.391666276
40097_at,-0.391704371
37864_s_at,-0.392392623
40589_at,-0.392713253
36432_at,-0.392832113
605_at,-0.393354694
38627_at,-0.393541387
37299_at,-0.393884177
37007_at,-0.394299682
34301_r_at,-0.394494681
34313_at,-0.394513023
39663_at,-0.395570988
33907_at,-0.395594604
35450_s_at,-0.395612093
41168_at,-0.395967952
498_at,-0.396067536
31901_at,-0.396541194
32009_at,-0.39669487
40805_at,-0.396755958
1040_s_at,-0.396981794
31557_at,-0.397188472
39431_at,-0.39759975
33427_s_at,-0.398015242
40399_r_at,-0.398201784
38790_at,-0.398261198
926_at,-0.398359405
37156_at,-0.399212819
904_s_at,-0.399516472
329_s_at,-0.400032691
32185_at,-0.400453887
33316_at,-0.400595961
1088_at,-0.400660398
34704_r_at,-0.400815083
35597_at,-0.402753732
38975_at,-0.402799422
1871_g_at,-0.40289369
33507_g_at,-0.403037868
40043_at,-0.4031602
39693_at,-0.403173585
456_at,-0.403182534
1896_s_at,-0.403436459
37298_at,-0.403686784
1458_at,-0.403826665
1693_s_at,-0.404129236
31689_at,-0.404502764
33102_at,-0.404637457
1335_at,-0.404643914
32504_at,-0.404894276
33428_s_at,-0.404982351
32734_at,-0.40503576
41021_s_at,-0.405765262
41153_f_at,-0.406110098
35288_at,-0.406120602
39562_at,-0.406152206
34707_at,-0.406782254
35274_at,-0.407206347
275_at,-0.407234263
39185_at,-0.407394076
39976_at,-0.407402737
39252_at,-0.407581508
34003_at,-0.407629754
36821_at,-0.408053263
40066_at,-0.40846547
34824_at,-0.40854805
38482_at,-0.408836645
34680_s_at,-0.409019882
39541_at,-0.409155797
318_at,-0.409251441
41596_s_at,-0.409269663
1268_at,-0.409662463
38168_at,-0.409889775
2090_i_at,-0.409938695
34760_at,-0.41054004
39361_f_at,-0.410564719
36983_f_at,-0.41064079
31504_at,-0.410816006
39758_f_at,-0.411649369
36777_at,-0.412024413
39582_at,-0.412517919
40393_at,-0.413214919
39394_at,-0.413655195
36632_at,-0.414385353
40473_at,-0.414448356
37655_at,-0.41454095
32202_at,-0.414716115
36227_at,-0.415789656
39669_at,-0.416707351
37393_at,-0.41731189
1234_at,-0.418008012
669_s_at,-0.418082389
39076_s_at,-0.418190031
1440_s_at,-0.41819518
34307_at,-0.418202785
40834_at,-0.418371821
37308_at,-0.418500448
39007_at,-0.418709163
35397_at,-0.419558469
38634_at,-0.419730698
37617_at,-0.419973087
33372_at,-0.420121525
38014_at,-0.420150519
37362_at,-0.420332979
37306_at,-0.420613316
36105_at,-0.420683336
38567_at,-0.420778202
901_g_at,-0.421117135
40472_at,-0.421661829
32055_g_at,-0.421777893
32550_r_at,-0.421806815
41221_at,-0.421816582
36578_at,-0.421879139
38101_at,-0.422092685
31382_f_at,-0.422131845
41715_at,-0.422619837
38690_at,-0.422702532
37493_at,-0.42299011
1235_at,-0.423092505
32632_g_at,-0.423385267
40583_at,-0.423631832
1114_at,-0.424223435
39905_i_at,-0.424296566
34732_at,-0.424353664
32945_i_at,-0.424625347
37341_at,-0.424764848
32067_at,-0.424930301
37042_at,-0.425666868
37925_r_at,-0.425808088
37583_at,-0.425928097
40838_at,-0.426449503
37848_at,-0.42728455
37599_at,-0.427737571
34350_at,-0.428142746
31904_at,-0.42822687
32025_at,-0.428338132
524_at,-0.428769879
32749_s_at,-0.42878617
32217_at,-0.429072437
37806_at,-0.42923888
32919_at,-0.430222265
39560_at,-0.430586898
1606_at,-0.431159437
728_at,-0.431283561
1649_at,-0.432132832
41390_at,-0.432436466
38684_at,-0.43264376
35234_at,-0.433380531
40815_g_at,-0.433565679
35823_at,-0.433847249
1370_at,-0.435030988
38167_at,-0.435045797
37204_at,-0.435721339
36069_at,-0.435981266
35898_at,-0.436307037
39689_at,-0.436518165
115_at,-0.436902413
37745_s_at,-0.437042318
37459_at,-0.437131458
40642_at,-0.43746569
35204_at,-0.437912674
37205_at,-0.438271707
40813_at,-0.438865722
35706_at,-0.438895122
40433_at,-0.439539442
41660_at,-0.439865058
38032_at,-0.439886974
35146_at,-0.440088232
41061_at,-0.441035296
40323_at,-0.44104942
36207_at,-0.441588528
437_at,-0.442277008
989_at,-0.442808613
41643_at,-0.442926204
AFFX-HUMTFRR/M11507_3_at,-0.443169511
32098_at,-0.443336247
41634_at,-0.444724139
41758_at,-0.444834893
38630_at,-0.444932163
743_at,-0.445137938
37152_at,-0.446011438
32238_at,-0.446682279
34855_at,-0.44670696
38160_at,-0.446968279
34735_at,-0.447242743
38724_at,-0.447325167
39686_g_at,-0.448388297
40328_at,-0.448473679
1361_at,-0.448485278
36666_at,-0.448522416
679_at,-0.448549542
38913_at,-0.448581466
41124_r_at,-0.449194229
38555_at,-0.449208747
36896_s_at,-0.449230542
35474_s_at,-0.449296479
39294_at,-0.449546188
257_at,-0.450005516
33835_at,-0.450401855
32587_at,-0.45044009
33944_at,-0.450670211
40670_at,-0.45091451
33834_at,-0.451150205
32063_at,-0.451202483
34388_at,-0.451231023
40686_at,-0.452229038
38688_at,-0.452462306
33879_at,-0.452606514
39327_at,-0.452617795
36988_at,-0.452913325
37104_at,-0.453438653
837_s_at,-0.45353394
1906_at,-0.453559607
1007_s_at,-0.453579336
36720_at,-0.454123295
35252_at,-0.454148827
33362_at,-0.454239589
1968_g_at,-0.454459448
37869_at,-0.455267898
38789_at,-0.456285026
32685_at,-0.456568311
41437_at,-0.457390998
41722_at,-0.457777719
514_at,-0.457795652
38095_i_at,-0.458352356
41598_at,-0.458558051
1671_s_at,-0.458565562
156_s_at,-0.459070345
40512_at,-0.459179524
305_g_at,-0.459608345
34950_at,-0.459733232
32533_s_at,-0.460567006
34827_at,-0.460632845
41745_at,-0.461229875
35249_at,-0.461290132
37175_at,-0.4615939
1870_at,-0.463794364
1599_at,-0.464318708
35154_at,-0.464653597
36484_at,-0.466458335
1824_s_at,-0.466647747
539_at,-0.467368064
1184_at,-0.467443311
482_at,-0.467800893
36739_at,-0.468335829
1831_at,-0.468841433
1732_at,-0.469040287
40765_at,-0.469122828
35798_at,-0.469358777
40555_at,-0.469742807
37693_at,-0.469763801
41594_at,-0.469887256
38488_s_at,-0.470633056
409_at,-0.470894021
36532_at,-0.470985702
40994_at,-0.470985945
36221_at,-0.471046667
AFFX-BioDn-5_at,-0.471770594
38442_at,-0.473445835
38439_at,-0.474383594
1379_at,-0.474394263
33318_at,-0.475701756
36194_at,-0.476232878
1058_at,-0.47642181
37544_at,-0.476469291
36533_at,-0.476893295
41376_i_at,-0.477285832
39773_at,-0.477305431
36733_at,-0.477529113
32102_at,-0.477615489
39923_at,-0.477719902
488_at,-0.477871808
36872_at,-0.478405358
1262_s_at,-0.478434912
41610_at,-0.478489071
39033_at,-0.478496698
135_g_at,-0.4789419
39421_at,-0.478998934
31829_r_at,-0.47933114
31464_at,-0.479872397
957_at,-0.480223371
40120_at,-0.480330608
37582_at,-0.480341743
33787_at,-0.480420967
35626_at,-0.480669373
31431_at,-0.480728108
39057_at,-0.481128785
37573_at,-0.48140383
38546_at,-0.482322575
34804_at,-0.482518124
36572_r_at,-0.482777579
33443_at,-0.483371711
36263_g_at,-0.483519095
33659_at,-0.485285726
37348_s_at,-0.48548666
706_at,-0.485719581
34776_at,-0.486506195
33402_at,-0.48726888
849_g_at,-0.487422224
35028_at,-0.48746716
40766_at,-0.487597215
1358_s_at,-0.487702165
39358_at,-0.488266397
36673_at,-0.489119894
32321_at,-0.489457765
2069_s_at,-0.490316501
493_at,-0.490342581
40737_at,-0.490645209
37096_at,-0.490967213
1120_at,-0.491008635
35309_at,-0.491188748
34484_at,-0.491619388
31897_at,-0.491807344
1408_at,-0.492016298
39517_at,-0.49254009
2082_s_at,-0.49285501
33749_at,-0.493593408
37343_at,-0.493645367
1723_g_at,-0.493772857
40398_s_at,-0.494585414
40401_at,-0.495105229
34319_at,-0.495307642
32539_at,-0.496527832
35572_f_at,-0.496711974
870_f_at,-0.497083537
35533_f_at,-0.497253836
41728_at,-0.497395779
40272_at,-0.49748744
36615_at,-0.497488087
34239_at,-0.499310078
35001_at,-0.50033623
39771_at,-0.5003718
1013_at,-0.50099491
35347_at,-0.500995451
38114_at,-0.501546476
31684_at,-0.501785267
41680_at,-0.50192992
AFFX-HUMTFRR/M11507_5_at,-0.50206023
40023_at,-0.502744109
34375_at,-0.503033391
32814_at,-0.503084127
40432_at,-0.503382458
1598_g_at,-0.503656028
33892_at,-0.503747865
39957_at,-0.504686677
AFFX-HSAC07/X00351_3_at,-0.504738961
34304_s_at,-0.505081177
38472_at,-0.505111985
37833_at,-0.505461474
40367_at,-0.505742826
35192_at,-0.505750334
1539_at,-0.506555145
AFFX-HUMTFRR/M11507_M_at,-0.50733143
35617_at,-0.508739505
32186_at,-0.509659189
38100_at,-0.509731886
40841_at,-0.509792151
40136_at,-0.509898966
37388_at,-0.510201122
39239_at,-0.510472508
38409_at,-0.510993555
38156_at,-0.51126182
38281_at,-0.51180031
39114_at,-0.511986692
35630_at,-0.512108892
745_at,-0.512268082
37918_at,-0.512278521
36065_at,-0.512515797
1135_at,-0.512533354
32606_at,-0.512712193
1198_at,-0.513277477
748_s_at,-0.514396425
1527_s_at,-0.514647397
1616_at,-0.515452462
36901_at,-0.515948435
36975_at,-0.516936683
33369_at,-0.517077916
33753_at,-0.517655563
41229_at,-0.517766428
AFFX-HUMISGF3A/M97935_MB_at,-0.517915511
34384_at,-0.518022467
33103_s_at,-0.519212569
2014_s_at,-0.520004398
35066_g_at,-0.520212425
38812_at,-0.520287345
39950_at,-0.52046339
1197_at,-0.521250226
39351_at,-0.521353128
39839_at,-0.521606923
32318_s_at,-0.521620896
32846_s_at,-0.522108273
38524_at,-0.52265808
2063_at,-0.522820193
757_at,-0.522928897
1592_at,-0.523491865
34281_at,-0.524015213
36538_at,-0.524278692
37897_s_at,-0.524724309
37161_at,-0.524939704
33880_at,-0.526334266
39175_at,-0.52728226
1443_at,-0.527434266
39034_at,-0.527964419
657_at,-0.528082324
39035_at,-0.528411746
33849_at,-0.528552444
33296_at,-0.528762892
38770_at,-0.528824516
33218_at,-0.529134201
36214_at,-0.529555638
1342_g_at,-0.530483458
459_s_at,-0.530942465
943_at,-0.532195095
32628_at,-0.532292929
38916_at,-0.53326315
189_s_at,-0.53405081
39637_at,-0.535242127
34726_at,-0.535586235
33140_at,-0.535807023
39801_at,-0.536126526
481_at,-0.536161
1230_g_at,-0.536601656
33191_at,-0.536913071
39579_at,-0.537187656
37690_at,-0.537241732
33703_f_at,-0.53735599
35735_at,-0.537397991
40560_at,-0.537514441
36964_at,-0.537770533
828_at,-0.538351775
36345_g_at,-0.539287285
39065_s_at,-0.539916803
40353_at,-0.540337266
34650_at,-0.540408542
162_at,-0.540513077
34262_at,-0.540524378
33989_f_at,-0.540748541
32566_at,-0.541005618
35784_at,-0.542190059
33532_at,-0.542433229
40004_at,-0.54249818
32317_s_at,-0.543646397
41457_at,-0.5438785
2004_at,-0.544292884
1228_s_at,-0.544530693
36136_at,-0.544589286
862_at,-0.54509629
36686_at,-0.545701625
40634_at,-0.545786496
1959_at,-0.546793535
36277_at,-0.547179009
35016_at,-0.547304043
40140_at,-0.547338262
36146_at,-0.547554183
37107_at,-0.547573528
34016_s_at,-0.548073667
369_s_at,-0.548117816
40866_at,-0.548923357
33283_at,-0.550004926
553_g_at,-0.550668452
31584_at,-0.551094189
32828_at,-0.551360018
33716_at,-0.55190464
33414_at,-0.551996485
160025_at,-0.552156686
34672_at,-0.552763919
31816_at,-0.554041928
32139_at,-0.554088882
37345_at,-0.554533422
38422_s_at,-0.555687713
38849_at,-0.555794248
40861_at,-0.556191823
353_at,-0.556249435
39648_at,-0.556550156
37727_i_at,-0.556770201
32741_at,-0.557260252
38515_at,-0.557665406
32083_at,-0.557879159
35185_at,-0.558375192
31732_at,-0.558598418
41837_at,-0.558872432
35632_at,-0.559165587
32666_at,-0.560678215
37658_at,-0.560843267
33854_at,-0.561370812
36814_at,-0.561646509
31416_at,-0.562023745
40954_at,-0.562107958
641_at,-0.562215393
41174_at,-0.562536146
32568_at,-0.562541552
40281_at,-0.562780302
32676_at,-0.563244973
1752_at,-0.563497728
32159_at,-0.56461165
37373_at,-0.564616083
32168_s_at,-0.564817464
34246_at,-0.565005055
148_at,-0.565140309
40344_at,-0.565304081
1905_s_at,-0.565779265
424_s_at,-0.565966408
1597_at,-0.565993602
40423_at,-0.566746883
34226_at,-0.568029349
863_g_at,-0.568058112
39470_at,-0.568156873
39549_at,-0.568195339
39081_at,-0.568366551
955_at,-0.568543948
35350_at,-0.568568637
1347_at,-0.568728588
40962_s_at,-0.569007163
31891_at,-0.569055191
31786_at,-0.56964501
37303_at,-0.570741736
34378_at,-0.571102189
39301_at,-0.571638399
39565_at,-0.572588896
34520_at,-0.572744399
36812_at,-0.572757374
37249_at,-0.57350836
1825_at,-0.573537572
38342_at,-0.573688114
1920_s_at,-0.574229559
41688_at,-0.575304932
39066_at,-0.57657832
41755_at,-0.576768052
457_s_at,-0.576783643
39412_at,-0.57702413
2037_s_at,-0.577666606
35663_at,-0.578206773
36782_s_at,-0.578564671
1898_at,-0.578625455
1733_at,-0.579005948
41436_at,-0.579207646
40903_at,-0.579383256
37416_at,-0.579648651
36362_at,-0.580227007
35936_g_at,-0.580648695
37420_i_at,-0.581501611
1778_g_at,-0.583474612
41073_at,-0.583644782
34715_at,-0.584493852
33368_at,-0.584966237
37923_at,-0.585474954
34288_at,-0.585635301
36030_at,-0.585641713
40720_at,-0.58622995
31526_f_at,-0.58629922
41841_at,-0.58650646
1519_at,-0.58713932
34644_at,-0.587230094
32103_at,-0.587309969
2073_s_at,-0.587764972
33193_at,-0.588267144
39964_at,-0.588865165
1465_s_at,-0.588906463
34318_at,-0.589080481
39062_at,-0.58953674
33699_at,-0.589784411
36634_at,-0.590183455
36537_at,-0.590500212
35334_at,-0.59118784
34713_at,-0.591323565
355_s_at,-0.592081771
32558_at,-0.59222928
36091_at,-0.592445576
38086_at,-0.592995577
41772_at,-0.594070087
33236_at,-0.59454927
37304_at,-0.594704809
600_at,-0.595862072
35164_at,-0.596170283
39809_at,-0.596215034
1457_at,-0.596896473
1229_at,-0.598002633
32574_at,-0.598372463
34338_at,-0.60110821
40961_at,-0.602438805
642_s_at,-0.602675281
AFFX-HUMGAPDH/M33197_3_at,-0.603137864
34895_at,-0.603569152
38664_at,-0.603581959
622_at,-0.604197711
38021_at,-0.604518703
38271_at,-0.606272089
32255_i_at,-0.606753363
1647_at,-0.606893902
41123_s_at,-0.607137131
32585_at,-0.607772873
41475_at,-0.607939953
40333_at,-0.608563217
738_at,-0.609017816
33919_at,-0.609171628
38754_at,-0.609378713
35834_at,-0.609542663
1102_s_at,-0.609558326
41678_at,-0.6095938
182_at,-0.609943556
471_f_at,-0.61040072
36101_s_at,-0.61153322
2000_at,-0.612461877
39387_at,-0.613264012
